timestamp,fec,hyb,vmm,temperature
2026-07-09 10:32:42,0,7,1,29.7297
2026-07-09 10:32:44,0,0,0,27.5676
2026-07-09 10:32:44,0,0,1,24.3243
2026-07-09 10:32:44,0,1,0,29.1892
2026-07-09 10:32:44,0,1,1,27.5676
2026-07-09 10:32:44,0,2,0,28.6486
2026-07-09 10:32:44,0,2,1,28.1081
2026-07-09 10:32:44,0,3,0,28.6486
2026-07-09 10:32:44,0,3,1,24.3243
2026-07-09 10:32:44,0,4,0,28.6486
2026-07-09 10:32:44,0,4,1,27.5676
2026-07-09 10:32:44,0,5,0,29.7297
2026-07-09 10:32:44,0,5,1,28.1081
2026-07-09 10:32:44,0,6,0,28.1081
2026-07-09 10:32:44,0,6,1,24.8649
2026-07-09 10:32:44,0,7,0,34.0541
2026-07-09 10:32:44,0,7,1,29.7297
2026-07-09 10:32:46,0,0,0,27.5676
2026-07-09 10:32:46,0,0,1,24.3243
2026-07-09 10:32:46,0,1,0,29.1892
2026-07-09 10:32:46,0,1,1,27.5676
2026-07-09 10:32:46,0,2,0,28.6486
2026-07-09 10:32:46,0,2,1,25.9459
2026-07-09 10:32:46,0,3,0,28.6486
2026-07-09 10:32:46,0,3,1,23.7838
2026-07-09 10:32:46,0,4,0,28.6486
2026-07-09 10:32:46,0,4,1,28.1081
2026-07-09 10:32:46,0,5,0,29.7297
2026-07-09 10:32:46,0,5,1,28.1081
2026-07-09 10:32:46,0,6,0,28.1081
2026-07-09 10:32:46,0,6,1,24.8649
2026-07-09 10:32:46,0,7,0,34.0541
2026-07-09 10:32:46,0,7,1,29.7297
2026-07-09 10:32:48,0,0,0,27.5676
2026-07-09 10:32:48,0,0,1,24.3243
2026-07-09 10:32:48,0,1,0,29.1892
2026-07-09 10:32:48,0,1,1,27.5676
2026-07-09 10:32:48,0,2,0,28.6486
2026-07-09 10:32:48,0,2,1,25.4054
2026-07-09 10:32:48,0,3,0,28.6486
2026-07-09 10:32:48,0,3,1,23.7838
2026-07-09 10:32:48,0,4,0,28.6486
2026-07-09 10:32:48,0,4,1,28.1081
2026-07-09 10:32:48,0,5,0,29.7297
2026-07-09 10:32:48,0,5,1,28.1081
2026-07-09 10:32:48,0,6,0,28.1081
2026-07-09 10:32:48,0,6,1,24.8649
2026-07-09 10:32:48,0,7,0,34.0541
2026-07-09 10:32:48,0,7,1,29.7297
2026-07-09 10:32:50,0,0,0,27.5676
2026-07-09 10:32:50,0,0,1,24.3243
2026-07-09 10:32:50,0,1,0,29.1892
2026-07-09 10:32:50,0,1,1,27.5676
2026-07-09 10:32:50,0,2,0,28.6486
2026-07-09 10:32:50,0,2,1,25.9459
2026-07-09 10:32:50,0,3,0,28.6486
2026-07-09 10:32:50,0,3,1,23.7838
2026-07-09 10:32:50,0,4,0,28.6486
2026-07-09 10:32:50,0,4,1,28.1081
2026-07-09 10:32:50,0,5,0,29.7297
2026-07-09 10:32:50,0,5,1,28.1081
2026-07-09 10:32:50,0,6,0,28.1081
2026-07-09 10:32:50,0,6,1,24.8649
2026-07-09 10:32:50,0,7,0,34.0541
2026-07-09 10:32:50,0,7,1,29.7297
2026-07-09 10:32:52,0,0,0,27.5676
2026-07-09 10:32:52,0,0,1,24.3243
2026-07-09 10:32:52,0,1,0,29.1892
2026-07-09 10:32:52,0,1,1,27.5676
2026-07-09 10:32:52,0,2,0,28.6486
2026-07-09 10:32:52,0,2,1,25.9459
2026-07-09 10:32:52,0,3,0,28.6486
2026-07-09 10:32:52,0,3,1,23.7838
2026-07-09 10:32:52,0,4,0,28.6486
2026-07-09 10:32:52,0,4,1,27.5676
2026-07-09 10:32:52,0,5,0,29.7297
2026-07-09 10:32:52,0,5,1,28.1081
2026-07-09 10:32:52,0,6,0,28.1081
2026-07-09 10:32:52,0,6,1,24.8649
2026-07-09 10:32:52,0,7,0,34.0541
2026-07-09 10:32:52,0,7,1,29.7297
2026-07-09 10:32:54,0,0,0,27.5676
2026-07-09 10:32:54,0,0,1,24.3243
2026-07-09 10:32:54,0,1,0,29.1892
2026-07-09 10:32:54,0,1,1,27.5676
2026-07-09 10:32:54,0,2,0,28.6486
2026-07-09 10:32:54,0,2,1,25.9459
2026-07-09 10:32:54,0,3,0,28.6486
2026-07-09 10:32:54,0,3,1,24.3243
2026-07-09 10:32:54,0,4,0,28.6486
2026-07-09 10:32:54,0,4,1,27.5676
2026-07-09 10:32:54,0,5,0,29.7297
2026-07-09 10:32:54,0,5,1,28.1081
2026-07-09 10:32:54,0,6,0,28.1081
2026-07-09 10:32:54,0,6,1,24.8649
2026-07-09 10:32:54,0,7,0,34.5946
2026-07-09 10:32:54,0,7,1,29.7297
2026-07-09 10:32:56,0,0,0,27.5676
2026-07-09 10:32:56,0,0,1,24.3243
2026-07-09 10:32:56,0,1,0,29.1892
2026-07-09 10:32:56,0,1,1,27.5676
2026-07-09 10:32:56,0,2,0,28.6486
2026-07-09 10:32:56,0,2,1,25.9459
2026-07-09 10:32:56,0,3,0,28.6486
2026-07-09 10:32:56,0,3,1,23.7838
2026-07-09 10:32:56,0,4,0,28.6486
2026-07-09 10:32:56,0,4,1,27.5676
2026-07-09 10:32:56,0,5,0,29.7297
2026-07-09 10:32:56,0,5,1,28.1081
2026-07-09 10:32:56,0,6,0,28.1081
2026-07-09 10:32:56,0,6,1,24.8649
2026-07-09 10:32:56,0,7,0,34.0541
2026-07-09 10:32:56,0,7,1,29.7297
2026-07-09 10:32:58,0,0,0,27.5676
2026-07-09 10:32:58,0,0,1,24.3243
2026-07-09 10:32:58,0,1,0,29.1892
2026-07-09 10:32:58,0,1,1,27.5676
2026-07-09 10:32:58,0,2,0,28.6486
2026-07-09 10:32:58,0,2,1,25.4054
2026-07-09 10:32:58,0,3,0,28.6486
2026-07-09 10:32:58,0,3,1,23.7838
2026-07-09 10:32:58,0,4,0,28.6486
2026-07-09 10:32:58,0,4,1,27.5676
2026-07-09 10:32:58,0,5,0,29.1892
2026-07-09 10:32:58,0,5,1,28.1081
2026-07-09 10:32:58,0,6,0,28.1081
2026-07-09 10:32:58,0,6,1,24.8649
2026-07-09 10:32:58,0,7,0,34.0541
2026-07-09 10:32:58,0,7,1,29.7297
2026-07-09 10:33:00,0,0,0,27.5676
2026-07-09 10:33:00,0,0,1,24.3243
2026-07-09 10:33:00,0,1,0,29.1892
2026-07-09 10:33:00,0,1,1,27.5676
2026-07-09 10:33:00,0,2,0,28.6486
2026-07-09 10:33:00,0,2,1,25.4054
2026-07-09 10:33:00,0,3,0,28.6486
2026-07-09 10:33:00,0,3,1,23.7838
2026-07-09 10:33:00,0,4,0,28.6486
2026-07-09 10:33:00,0,4,1,27.5676
2026-07-09 10:33:00,0,5,0,29.7297
2026-07-09 10:33:00,0,5,1,28.1081
2026-07-09 10:33:00,0,6,0,28.1081
2026-07-09 10:33:00,0,6,1,24.8649
2026-07-09 10:33:00,0,7,0,34.0541
2026-07-09 10:33:00,0,7,1,29.7297
2026-07-09 10:33:02,0,0,0,27.5676
2026-07-09 10:33:02,0,0,1,24.3243
2026-07-09 10:33:02,0,1,0,29.1892
2026-07-09 10:33:02,0,1,1,27.5676
2026-07-09 10:33:02,0,2,0,28.6486
2026-07-09 10:33:02,0,2,1,25.4054
2026-07-09 10:33:02,0,3,0,28.6486
2026-07-09 10:33:02,0,3,1,23.7838
2026-07-09 10:33:02,0,4,0,28.6486
2026-07-09 10:33:02,0,4,1,28.1081
2026-07-09 10:33:02,0,5,0,29.7297
2026-07-09 10:33:02,0,5,1,28.1081
2026-07-09 10:33:02,0,6,0,28.1081
2026-07-09 10:33:02,0,6,1,24.8649
2026-07-09 10:33:02,0,7,0,34.0541
2026-07-09 10:33:02,0,7,1,29.7297
2026-07-09 10:33:04,0,0,0,27.5676
2026-07-09 10:33:04,0,0,1,24.3243
2026-07-09 10:33:04,0,1,0,29.1892
2026-07-09 10:33:04,0,1,1,27.5676
2026-07-09 10:33:04,0,2,0,28.6486
2026-07-09 10:33:04,0,2,1,25.9459
2026-07-09 10:33:04,0,3,0,28.6486
2026-07-09 10:33:04,0,3,1,24.3243
2026-07-09 10:33:04,0,4,0,28.6486
2026-07-09 10:33:04,0,4,1,28.1081
2026-07-09 10:33:04,0,5,0,29.7297
2026-07-09 10:33:04,0,5,1,28.1081
2026-07-09 10:33:04,0,6,0,28.1081
2026-07-09 10:33:04,0,6,1,24.8649
2026-07-09 10:33:04,0,7,0,34.0541
2026-07-09 10:33:04,0,7,1,29.7297
2026-07-09 10:33:06,0,0,0,27.5676
2026-07-09 10:33:06,0,0,1,24.3243
2026-07-09 10:33:06,0,1,0,29.1892
2026-07-09 10:33:06,0,1,1,27.5676
2026-07-09 10:33:06,0,2,0,28.6486
2026-07-09 10:33:06,0,2,1,25.9459
2026-07-09 10:33:06,0,3,0,28.6486
2026-07-09 10:33:06,0,3,1,23.7838
2026-07-09 10:33:06,0,4,0,28.6486
2026-07-09 10:33:06,0,4,1,28.1081
2026-07-09 10:33:06,0,5,0,29.7297
2026-07-09 10:33:06,0,5,1,28.1081
2026-07-09 10:33:06,0,6,0,28.1081
2026-07-09 10:33:06,0,6,1,24.8649
2026-07-09 10:33:06,0,7,0,34.0541
2026-07-09 10:33:06,0,7,1,29.7297
2026-07-09 10:33:08,0,0,0,27.5676
2026-07-09 10:33:08,0,0,1,24.3243
2026-07-09 10:33:08,0,1,0,29.1892
2026-07-09 10:33:08,0,1,1,27.5676
2026-07-09 10:33:08,0,2,0,28.6486
2026-07-09 10:33:08,0,2,1,25.4054
2026-07-09 10:33:08,0,3,0,28.6486
2026-07-09 10:33:08,0,3,1,24.3243
2026-07-09 10:33:08,0,4,0,28.6486
2026-07-09 10:33:08,0,4,1,28.1081
2026-07-09 10:33:08,0,5,0,29.7297
2026-07-09 10:33:08,0,5,1,28.1081
2026-07-09 10:33:08,0,6,0,28.1081
2026-07-09 10:33:08,0,6,1,24.3243
2026-07-09 10:33:08,0,7,0,34.0541
2026-07-09 10:33:08,0,7,1,29.7297
2026-07-09 10:33:10,0,0,0,27.5676
2026-07-09 10:33:10,0,0,1,24.3243
2026-07-09 10:33:10,0,1,0,29.1892
2026-07-09 10:33:10,0,1,1,27.5676
2026-07-09 10:33:10,0,2,0,28.6486
2026-07-09 10:33:10,0,2,1,25.4054
2026-07-09 10:33:10,0,3,0,28.6486
2026-07-09 10:33:10,0,3,1,23.7838
2026-07-09 10:33:10,0,4,0,28.6486
2026-07-09 10:33:10,0,4,1,28.1081
2026-07-09 10:33:10,0,5,0,29.7297
2026-07-09 10:33:10,0,5,1,28.1081
2026-07-09 10:33:10,0,6,0,28.1081
2026-07-09 10:33:10,0,6,1,24.8649
2026-07-09 10:33:10,0,7,0,34.0541
2026-07-09 10:33:10,0,7,1,29.7297
2026-07-09 10:33:12,0,0,0,27.5676
2026-07-09 10:33:12,0,0,1,24.3243
2026-07-09 10:33:12,0,1,0,29.1892
2026-07-09 10:33:12,0,1,1,27.5676
2026-07-09 10:33:12,0,2,0,28.6486
2026-07-09 10:33:12,0,2,1,25.4054
2026-07-09 10:33:12,0,3,0,28.6486
2026-07-09 10:33:12,0,3,1,24.3243
2026-07-09 10:33:12,0,4,0,28.6486
2026-07-09 10:33:12,0,4,1,28.1081
2026-07-09 10:33:12,0,5,0,29.1892
2026-07-09 10:33:12,0,5,1,28.1081
2026-07-09 10:33:12,0,6,0,28.1081
2026-07-09 10:33:12,0,6,1,24.8649
2026-07-09 10:33:12,0,7,0,34.0541
2026-07-09 10:33:12,0,7,1,29.7297
2026-07-09 10:33:14,0,0,0,27.5676
2026-07-09 10:33:14,0,0,1,24.3243
2026-07-09 10:33:14,0,1,0,29.1892
2026-07-09 10:33:14,0,1,1,27.5676
2026-07-09 10:33:14,0,2,0,28.6486
2026-07-09 10:33:14,0,2,1,25.4054
2026-07-09 10:33:14,0,3,0,28.6486
2026-07-09 10:33:14,0,3,1,24.3243
2026-07-09 10:33:14,0,4,0,28.6486
2026-07-09 10:33:14,0,4,1,27.5676
2026-07-09 10:33:14,0,5,0,29.7297
2026-07-09 10:33:14,0,5,1,28.1081
2026-07-09 10:33:14,0,6,0,28.1081
2026-07-09 10:33:14,0,6,1,24.8649
2026-07-09 10:33:14,0,7,0,34.0541
2026-07-09 10:33:14,0,7,1,29.7297
2026-07-09 10:33:16,0,0,0,27.5676
2026-07-09 10:33:16,0,0,1,24.3243
2026-07-09 10:33:16,0,1,0,29.1892
2026-07-09 10:33:16,0,1,1,27.5676
2026-07-09 10:33:16,0,2,0,28.6486
2026-07-09 10:33:16,0,2,1,25.4054
2026-07-09 10:33:16,0,3,0,28.6486
2026-07-09 10:33:16,0,3,1,24.3243
2026-07-09 10:33:16,0,4,0,28.6486
2026-07-09 10:33:16,0,4,1,27.5676
2026-07-09 10:33:16,0,5,0,29.7297
2026-07-09 10:33:16,0,5,1,28.1081
2026-07-09 10:33:16,0,6,0,28.1081
2026-07-09 10:33:16,0,6,1,24.8649
2026-07-09 10:33:16,0,7,0,34.0541
2026-07-09 10:33:16,0,7,1,29.7297
2026-07-09 10:33:18,0,0,0,27.5676
2026-07-09 10:33:18,0,0,1,24.3243
2026-07-09 10:33:18,0,1,0,29.1892
2026-07-09 10:33:18,0,1,1,27.5676
2026-07-09 10:33:18,0,2,0,30.8108
2026-07-09 10:33:18,0,2,1,25.4054
2026-07-09 10:33:18,0,3,0,28.6486
2026-07-09 10:33:18,0,3,1,24.3243
2026-07-09 10:33:18,0,4,0,28.6486
2026-07-09 10:33:18,0,4,1,27.5676
2026-07-09 10:33:18,0,5,0,29.1892
2026-07-09 10:33:18,0,5,1,28.1081
2026-07-09 10:33:18,0,6,0,28.1081
2026-07-09 10:33:18,0,6,1,24.8649
2026-07-09 10:33:18,0,7,0,34.0541
2026-07-09 10:33:18,0,7,1,29.7297
2026-07-09 10:33:20,0,0,0,27.5676
2026-07-09 10:33:20,0,0,1,24.3243
2026-07-09 10:33:20,0,1,0,29.1892
2026-07-09 10:33:20,0,1,1,27.5676
2026-07-09 10:33:20,0,2,0,28.6486
2026-07-09 10:33:20,0,2,1,25.4054
2026-07-09 10:33:20,0,3,0,28.6486
2026-07-09 10:33:20,0,3,1,24.3243
2026-07-09 10:33:20,0,4,0,28.6486
2026-07-09 10:33:20,0,4,1,27.5676
2026-07-09 10:33:20,0,5,0,29.7297
2026-07-09 10:33:20,0,5,1,28.1081
2026-07-09 10:33:20,0,6,0,28.1081
2026-07-09 10:33:20,0,6,1,24.8649
2026-07-09 10:33:20,0,7,0,34.0541
2026-07-09 10:33:20,0,7,1,29.7297
2026-07-09 10:33:22,0,0,0,27.5676
2026-07-09 10:33:22,0,0,1,24.3243
2026-07-09 10:33:22,0,1,0,29.1892
2026-07-09 10:33:22,0,1,1,27.5676
2026-07-09 10:33:22,0,2,0,28.6486
2026-07-09 10:33:22,0,2,1,25.4054
2026-07-09 10:33:22,0,3,0,28.6486
2026-07-09 10:33:22,0,3,1,23.7838
2026-07-09 10:33:22,0,4,0,28.6486
2026-07-09 10:33:22,0,4,1,27.5676
2026-07-09 10:33:22,0,5,0,29.7297
2026-07-09 10:33:22,0,5,1,28.1081
2026-07-09 10:33:22,0,6,0,28.1081
2026-07-09 10:33:22,0,6,1,24.8649
2026-07-09 10:33:22,0,7,0,34.0541
2026-07-09 10:33:22,0,7,1,29.7297
2026-07-09 10:33:24,0,0,0,27.5676
2026-07-09 10:33:24,0,0,1,24.3243
2026-07-09 10:33:24,0,1,0,29.1892
2026-07-09 10:33:24,0,1,1,27.5676
2026-07-09 10:33:24,0,2,0,28.1081
2026-07-09 10:33:24,0,2,1,25.4054
2026-07-09 10:33:24,0,3,0,28.6486
2026-07-09 10:33:24,0,3,1,24.3243
2026-07-09 10:33:24,0,4,0,28.6486
2026-07-09 10:33:24,0,4,1,28.1081
2026-07-09 10:33:24,0,5,0,29.1892
2026-07-09 10:33:24,0,5,1,28.1081
2026-07-09 10:33:24,0,6,0,28.1081
2026-07-09 10:33:24,0,6,1,24.8649
2026-07-09 10:33:24,0,7,0,34.0541
2026-07-09 10:33:24,0,7,1,29.7297
2026-07-09 10:33:26,0,0,0,27.5676
2026-07-09 10:33:26,0,0,1,24.3243
2026-07-09 10:33:26,0,1,0,29.1892
2026-07-09 10:33:26,0,1,1,27.5676
2026-07-09 10:33:26,0,2,0,28.6486
2026-07-09 10:33:26,0,2,1,25.4054
2026-07-09 10:33:26,0,3,0,28.6486
2026-07-09 10:33:26,0,3,1,24.3243
2026-07-09 10:33:26,0,4,0,28.6486
2026-07-09 10:33:26,0,4,1,27.5676
2026-07-09 10:33:26,0,5,0,29.7297
2026-07-09 10:33:26,0,5,1,28.1081
2026-07-09 10:33:26,0,6,0,28.1081
2026-07-09 10:33:26,0,6,1,24.8649
2026-07-09 10:33:26,0,7,0,34.0541
2026-07-09 10:33:26,0,7,1,29.7297
2026-07-09 10:33:28,0,0,0,27.5676
2026-07-09 10:33:28,0,0,1,24.3243
2026-07-09 10:33:28,0,1,0,29.1892
2026-07-09 10:33:28,0,1,1,27.5676
2026-07-09 10:33:28,0,2,0,28.6486
2026-07-09 10:33:28,0,2,1,25.4054
2026-07-09 10:33:28,0,3,0,28.6486
2026-07-09 10:33:28,0,3,1,24.3243
2026-07-09 10:33:28,0,4,0,28.6486
2026-07-09 10:33:28,0,4,1,28.1081
2026-07-09 10:33:28,0,5,0,29.7297
2026-07-09 10:33:28,0,5,1,28.1081
2026-07-09 10:33:28,0,6,0,28.1081
2026-07-09 10:33:28,0,6,1,24.8649
2026-07-09 10:33:28,0,7,0,34.0541
2026-07-09 10:33:28,0,7,1,29.7297
2026-07-09 10:33:30,0,0,0,27.5676
2026-07-09 10:33:30,0,0,1,24.3243
2026-07-09 10:33:30,0,1,0,29.1892
2026-07-09 10:33:30,0,1,1,27.5676
2026-07-09 10:33:30,0,2,0,28.6486
2026-07-09 10:33:30,0,2,1,25.4054
2026-07-09 10:33:30,0,3,0,28.6486
2026-07-09 10:33:30,0,3,1,24.3243
2026-07-09 10:33:30,0,4,0,28.6486
2026-07-09 10:33:30,0,4,1,27.5676
2026-07-09 10:33:30,0,5,0,29.7297
2026-07-09 10:33:30,0,5,1,28.1081
2026-07-09 10:33:30,0,6,0,28.1081
2026-07-09 10:33:30,0,6,1,24.8649
2026-07-09 10:33:30,0,7,0,34.0541
2026-07-09 10:33:30,0,7,1,29.7297
2026-07-09 10:33:32,0,0,0,27.5676
2026-07-09 10:33:32,0,0,1,24.3243
2026-07-09 10:33:32,0,1,0,29.1892
2026-07-09 10:33:32,0,1,1,27.5676
2026-07-09 10:33:32,0,2,0,28.6486
2026-07-09 10:33:32,0,2,1,25.4054
2026-07-09 10:33:32,0,3,0,28.6486
2026-07-09 10:33:32,0,3,1,23.7838
2026-07-09 10:33:32,0,4,0,28.6486
2026-07-09 10:33:32,0,4,1,27.5676
2026-07-09 10:33:32,0,5,0,29.7297
2026-07-09 10:33:32,0,5,1,28.1081
2026-07-09 10:33:32,0,6,0,28.1081
2026-07-09 10:33:32,0,6,1,24.8649
2026-07-09 10:33:32,0,7,0,34.0541
2026-07-09 10:33:32,0,7,1,29.7297
2026-07-09 10:33:34,0,0,0,27.5676
2026-07-09 10:33:34,0,0,1,24.3243
2026-07-09 10:33:34,0,1,0,29.1892
2026-07-09 10:33:34,0,1,1,27.5676
2026-07-09 10:33:34,0,2,0,28.6486
2026-07-09 10:33:34,0,2,1,25.4054
2026-07-09 10:33:34,0,3,0,28.6486
2026-07-09 10:33:34,0,3,1,24.3243
2026-07-09 10:33:34,0,4,0,28.6486
2026-07-09 10:33:34,0,4,1,27.5676
2026-07-09 10:33:34,0,5,0,29.7297
2026-07-09 10:33:34,0,5,1,28.1081
2026-07-09 10:33:34,0,6,0,28.1081
2026-07-09 10:33:34,0,6,1,24.8649
2026-07-09 10:33:34,0,7,0,34.0541
2026-07-09 10:33:34,0,7,1,29.7297
2026-07-09 10:33:36,0,0,0,27.5676
2026-07-09 10:33:36,0,0,1,24.3243
2026-07-09 10:33:36,0,1,0,29.1892
2026-07-09 10:33:36,0,1,1,27.5676
2026-07-09 10:33:36,0,2,0,28.1081
2026-07-09 10:33:36,0,2,1,25.4054
2026-07-09 10:33:36,0,3,0,28.6486
2026-07-09 10:33:36,0,3,1,24.3243
2026-07-09 10:33:36,0,4,0,28.6486
2026-07-09 10:33:36,0,4,1,27.5676
2026-07-09 10:33:36,0,5,0,29.1892
2026-07-09 10:33:36,0,5,1,28.1081
2026-07-09 10:33:36,0,6,0,28.1081
2026-07-09 10:33:36,0,6,1,24.8649
2026-07-09 10:33:36,0,7,0,34.0541
2026-07-09 10:33:36,0,7,1,29.7297
